iteration,loss,return
138,0.26629166801770526,1.5933563232421875
139,0.28043994307518005,1.53519287109375
140,0.32467297712961835,1.5400275336371527
141,0.24789739648501077,1.4758265177408854
142,0.25921201705932617,1.5701717800564237
143,0.28458476066589355,1.4799092610677083
144,0.338565597931544,1.4637349446614583
145,0.2769339283307393,1.8054745144314237
146,0.3536323805650075,1.7047488742404513
147,0.2827642659346263,1.5735209147135416
148,0.2713152766227722,1.5558949788411458
149,0.356725811958313,1.4470831976996528
150,0.2936152418454488,1.5621763441297742
151,0.34177716573079425,1.4183282640245225
152,0.3056541879971822,1.4575037638346353
153,0.2976704438527425,1.5244325425889758
154,0.27594466010729474,1.5379153781467014
155,0.3301047881444295,1.503913370768229
156,0.2708496153354645,1.6674513075086805
